,lon,lat,date,manner_of_death,age,gender,city,state,mental_illness,threat_level,Armed,Race,State
447,-82.2359254,27.044224,6/6/2015,shot,53,M,North Port,florida,FALSE,attack,Armed/Undetermined,White,florida
448,-121.7568946,36.910231,6/6/2015,shot,45,M,Watsonsville,california,FALSE,attack,Armed/Undetermined,Hispanic,california
449,-102.0779146,31.9973456,6/6/2015,shot,42,M,Midland,texas,TRUE,other,Armed/Undetermined,White,texas
450,-104.3232924,39.7383163,6/6/2015,shot,27,M,Strasburg,colorado,FALSE,attack,Armed/Undetermined,Hispanic,colorado
451,-80.6081089,28.0836269,6/7/2015,shot,36,M,Melbourne,florida,FALSE,attack,Armed/Undetermined,White,florida
452,-122.7439912,45.9045591,6/7/2015,shot,58,M,Woodland,washington,TRUE,attack,Armed/Undetermined,White,washington
453,-117.9145036,33.8352932,6/8/2015,shot,30,M,Anaheim,california,TRUE,other,Armed/Undetermined,Hispanic,california
454,-112.2718239,33.5975393,6/8/2015,shot,69,M,Sun City,arizona,TRUE,attack,Armed/Undetermined,White,arizona
455,-95.6160549,30.0971621,6/9/2015,shot,45,M,Tomball,texas,FALSE,attack,Armed/Undetermined,White,texas
456,-84.5120196,39.1031182,6/9/2015,shot,22,M,Cincinnati,ohio,FALSE,attack,Armed/Undetermined,Black,ohio
457,-73.8654295,40.8370495,6/10/2015,shot,19,M,Bronx,new york,FALSE,attack,Armed/Undetermined,Black,new york
458,-80.1247667,26.2378597,6/11/2015,shot,40,M,Pompano Beach,florida,FALSE,attack,Armed/Undetermined,Black,florida
459,-80.1917902,25.7616798,6/11/2015,shot,46,M,Miami,florida,FALSE,other,Armed/Undetermined,Black,florida
460,-98.5721016,29.4200763,6/11/2015,shot,28,M,Bexar County,texas,TRUE,attack,Armed/Undetermined,Hispanic,texas
461,-74.0434736,40.8859325,6/11/2015,shot,22,M,Hackensack,new jersey,TRUE,other,Armed/Undetermined,Hispanic,new jersey
462,-86.1336033,40.486427,6/12/2015,shot,17,F,Kokomo,indiana,TRUE,attack,Armed/Undetermined,White,indiana
463,-85.1393513,41.079273,6/13/2015,shot,46,M,Fort Wayne,indiana,FALSE,attack,Armed/Undetermined,White,indiana
464,-85.7584557,38.2526647,6/13/2015,shot,35,M,Louisville,kentucky,FALSE,other,Armed/Undetermined,Black,kentucky
465,-96.7130521,32.6492999,6/13/2015,shot,35,M,Hutchins,texas,TRUE,attack,Armed/Undetermined,White,texas
466,-121.2907796,37.9577016,6/14/2015,shot,28,M,Stockton,california,FALSE,attack,Armed/Undetermined,Hispanic,california
467,-80.7419984,28.3861159,6/14/2015,shot,15,M,Cocoa,florida,TRUE,attack,Armed/Undetermined,White,florida
468,-119.2920585,36.3302284,6/16/2015,shot,28,M,Visalia,california,FALSE,attack,Armed/Undetermined,Hispanic,california
469,-86.6294262,32.8387371,6/17/2015,shot,40,F,Clanton,alabama,FALSE,attack,Armed/Undetermined,White,alabama
470,-103.1360403,32.7026116,6/17/2015,shot,48,M,Hobbs,new mexico,TRUE,attack,Armed/Undetermined,White,new mexico
471,-73.9859414,40.5749261,6/18/2015,shot,58,M,Coney Island,new york,FALSE,attack,Armed/Undetermined,White,new york
472,-71.0588801,42.3600825,6/19/2015,shot,44,M,Boston,massachusetts,TRUE,other,Armed/Undetermined,Hispanic,massachusetts
473,-84.5120196,39.1031182,6/19/2015,shot,21,M,Cincinnati,ohio,TRUE,attack,Armed/Undetermined,Black,ohio
474,-104.7091322,40.4233142,6/19/2015,shot,50,M,Greeley,colorado,FALSE,attack,Armed/Undetermined,Hispanic,colorado
475,-87.6297982,41.8781136,6/20/2015,shot,23,M,Chicago,illinois,FALSE,attack,Armed/Undetermined,Black,illinois
476,-95.3698028,29.7604267,6/21/2015,shot,49,M,Houston,texas,TRUE,other,Armed/Undetermined,White,texas
477,-80.9411858,36.2184669,6/22/2015,shot,60,M,Ronda,north carolina,FALSE,attack,Armed/Undetermined,White,north carolina
478,-121.2810611,38.7071247,6/22/2015,shot,35,M,Citrus Heights,california,FALSE,attack,Armed/Undetermined,Hispanic,california
479,-82.0105148,33.4734978,6/22/2015,shot,29,M,Augusta,georgia,TRUE,attack,Armed/Undetermined,White,georgia
480,-79.9958864,40.4406248,6/22/2015,shot,20,M,Pittsburgh,pennsylvania,FALSE,attack,Armed/Undetermined,Black,pennsylvania
481,-97.9297743,38.0608445,6/23/2015,shot,22,M,Hutchinson,kansas,FALSE,attack,Armed/Undetermined,White,kansas
482,-97.7972544,32.7592955,6/23/2015,shot,49,M,Weatherford,texas,TRUE,other,Armed/Undetermined,White,texas
483,-95.9979883,41.2523634,6/23/2015,shot,32,M,Omaha,nebraska,FALSE,attack,Armed/Undetermined,White,nebraska
484,-76.3868797,37.2103925,6/24/2015,shot,26,M,York County,virginia,FALSE,attack,Armed/Undetermined,Black,virginia
485,-119.7725868,36.7468422,6/25/2015,shot,61,M,Fresno,california,FALSE,attack,Armed/Undetermined,White,california
486,-74.2948983,44.8486596,6/26/2015,shot,49,M,Malone,new york,FALSE,attack,Armed/Undetermined,White,new york
487,-98.4936282,29.4241219,6/26/2015,shot,28,M,San Antonio,texas,FALSE,other,Armed/Undetermined,Hispanic,texas
488,-94.969956,35.91537,6/27/2015,shot,35,M,Tahlequah,oklahoma,FALSE,attack,Armed/Undetermined,White,oklahoma
489,-122.6764816,45.5230622,6/28/2015,shot,29,M,Portland,oregon,FALSE,attack,Armed/Undetermined,White,oregon
490,-74.1040191,43.2217388,6/29/2015,shot,51,M,Edinburg,new york,TRUE,attack,Armed/Undetermined,White,new york
491,-83.3815429,35.1823171,6/30/2015,shot,52,M,Franklin,north carolina,FALSE,attack,Armed/Undetermined,White,north carolina
492,-123.1987163,45.2101162,7/1/2015,shot,24,M,McMinnville,oregon,FALSE,attack,Armed/Undetermined,Black,oregon
493,-123.4568737,42.3447572,7/1/2015,shot,32,M,Josephine County,oregon,FALSE,attack,Armed/Undetermined,White,oregon
494,-71.0183787,42.0834335,7/2/2015,shot,45,M,Brockton,massachusetts,TRUE,attack,Armed/Undetermined,White,massachusetts
495,-117.9389526,34.0686208,7/3/2015,shot and Tasered,27,M,West Covina,california,FALSE,attack,Armed/Undetermined,Hispanic,california
496,-118.1541632,34.6867846,7/3/2015,shot,46,M,Lancaster,california,FALSE,attack,Armed/Undetermined,Hispanic,california
497,-75.1196199,39.9259463,7/3/2015,shot,33,M,Camden,new jersey,TRUE,attack,Armed/Undetermined,Hispanic,new jersey
498,-80.1300455,25.790654,7/3/2015,shot,40,M,Miami Beach,florida,FALSE,attack,Armed/Undetermined,White,florida
499,-97.5164276,35.4675602,7/4/2015,shot,42,M,Oklahoma City,oklahoma,FALSE,attack,Armed/Undetermined,Black,oklahoma
500,-83.2948922,36.2139814,7/4/2015,shot,37,M,Morristown,tennessee,FALSE,attack,Armed/Undetermined,White,tennessee
501,-76.4730122,37.0870821,7/4/2015,shot,23,M,Newport News,virginia,FALSE,attack,Armed/Undetermined,Black,virginia
502,-114.9817213,36.0395247,7/4/2015,shot,36,M,Henderson,nevada,FALSE,attack,Armed/Undetermined,White,nevada
503,-97.7430608,30.267153,7/5/2015,shot,35,M,Austin,texas,FALSE,attack,Armed/Undetermined,White,texas
504,-97.7430608,30.267153,7/5/2015,shot and Tasered,25,M,Austin,texas,TRUE,attack,Armed/Undetermined,White,texas
505,-97.5164276,35.4675602,7/6/2015,shot,20,M,Oklahoma City,oklahoma,FALSE,attack,Armed/Undetermined,White,oklahoma
506,-71.9662009,44.1670079,7/6/2015,shot,42,M,Bath,new hampshire,TRUE,other,Armed/Undetermined,White,new hampshire
507,-120.609084,37.3477174,7/6/2015,shot and Tasered,42,M,Atwater,california,FALSE,attack,Armed/Undetermined,Hispanic,california
508,-118.1339563,33.8536269,7/6/2015,shot and Tasered,31,M,Lakewood,california,TRUE,attack,Armed/Undetermined,White,california
509,-118.2436849,34.0522342,7/6/2015,shot,29,M,Los Angeles,california,FALSE,attack,Armed/Undetermined,Black,california
510,-95.3698028,29.7604267,7/7/2015,shot,18,M,Houston,texas,FALSE,attack,Armed/Undetermined,Black,texas
511,-111.8314724,33.4151843,7/7/2015,shot,33,M,Mesa,arizona,FALSE,other,Armed/Undetermined,White,arizona
512,-96.7969879,32.7766642,7/7/2015,shot,59,M,Dallas,texas,FALSE,attack,Armed/Undetermined,White,texas
513,-119.0187125,35.3732921,7/7/2015,shot,47,M,Bakersfield,california,FALSE,attack,Armed/Undetermined,Hispanic,california
514,-98.1633432,26.3017374,7/7/2015,shot,39,M,Edinburg,texas,TRUE,attack,Armed/Undetermined,Hispanic,texas
515,-74.4229266,39.3642834,7/7/2015,shot,37,M,Atlantic City,new jersey,FALSE,attack,Armed/Undetermined,Black,new jersey
516,-94.4446742,39.1097268,7/7/2015,shot,35,M,Sugar Creek,missouri,FALSE,attack,Armed/Undetermined,White,missouri
517,-85.8649408,37.7030646,7/7/2015,shot,28,M,Elizabethtown,kentucky,FALSE,other,Armed/Undetermined,White,kentucky
518,-122.8037102,45.487062,7/8/2015,shot,59,M,Beaverton,oregon,FALSE,attack,Armed/Undetermined,White,oregon
519,-81.4718387,36.4339674,7/8/2015,shot,62,M,Ashe County,north carolina,FALSE,attack,Armed/Undetermined,White,north carolina
520,-112.8279996,37.8421975,7/9/2015,shot,50,M,Parowan,utah,FALSE,attack,Armed/Undetermined,White,utah
521,-112.0740373,33.4483771,7/9/2015,shot,68,M,Phoenix,arizona,FALSE,attack,Armed/Undetermined,White,arizona
522,-87.6297982,41.8781136,7/9/2015,shot,27,M,Chicago,illinois,FALSE,attack,Armed/Undetermined,Black,illinois
523,-122.1221869,37.1260578,7/9/2015,shot,17,M,Boulder Creek,california,TRUE,attack,Armed/Undetermined,White,california
524,-118.2436849,34.0522342,7/9/2015,shot and Tasered,38,M,Los Angeles,california,FALSE,attack,Armed/Undetermined,White,california
525,-94.5785667,39.0997265,7/9/2015,shot,21,M,Kansas City,missouri,FALSE,other,Armed/Undetermined,Black,missouri
526,-115.1398296,36.1699412,7/10/2015,shot,54,M,Las Vegas,nevada,TRUE,attack,Armed/Undetermined,White,nevada
527,-83.8601827,33.5967815,7/10/2015,shot,20,M,Covington,georgia,FALSE,attack,Armed/Undetermined,Black,georgia
528,-87.6297982,41.8781136,7/10/2015,shot,25,M,Chicago,illinois,FALSE,attack,Armed/Undetermined,Black,illinois
529,-121.5521858,39.0954484,7/11/2015,shot,31,M,Olivehurst,california,FALSE,attack,Armed/Undetermined,White,california
530,-97.7430608,30.267153,7/12/2015,shot,60,M,Austin,texas,FALSE,attack,Armed/Undetermined,White,texas
531,-87.8139483,41.8978091,7/12/2015,shot,24,M,River Forest,illinois,FALSE,attack,Armed/Undetermined,White,illinois
532,-106.313081,42.866632,7/12/2015,shot,27,M,Casper,wyoming,FALSE,attack,Armed/Undetermined,White,wyoming
533,-84.170196,33.8081608,7/13/2015,shot,20,M,Stone Mountain,georgia,FALSE,attack,Armed/Undetermined,Black,georgia
534,-122.2719529,41.2082089,7/13/2015,shot,24,M,Dunsmuir,california,FALSE,attack,Armed/Undetermined,White,california
535,-70.9494938,42.466763,7/13/2015,shot,23,M,Lynn,massachusetts,FALSE,attack,Armed/Undetermined,Hispanic,massachusetts
536,-118.2436849,34.0522342,7/13/2015,shot and Tasered,41,M,Los Angeles,california,FALSE,other,Armed/Undetermined,White,california
537,-81.8867451,28.5783313,7/14/2015,shot,20,M,Mascotte,florida,FALSE,attack,Armed/Undetermined,Black,florida
538,-85.1469835,44.1025148,7/15/2015,shot and Tasered,43,M,Marion,michigan,TRUE,other,Armed/Undetermined,White,michigan
539,-117.2296717,33.9424658,7/16/2015,shot and Tasered,25,M,Moreno Valley,california,TRUE,other,Armed/Undetermined,Black,california
540,-88.0075875,43.0494572,7/16/2015,shot,29,M,Wauwatosa,wisconsin,TRUE,other,Armed/Undetermined,Hispanic,wisconsin
541,-80.4775569,25.4687224,7/16/2015,shot,35,M,Homestead,florida,FALSE,attack,Armed/Undetermined,Black,florida
542,-94.6274636,39.114053,7/16/2015,shot,30,M,Kansas City,kansas,FALSE,attack,Armed/Undetermined,White,kansas
543,-86.2555067,31.2826685,7/16/2015,shot,29,M,Opp,alabama,FALSE,attack,Armed/Undetermined,White,alabama
544,-122.3320708,47.6062095,7/17/2015,shot,27,M,Seattle,washington,FALSE,other,Armed/Undetermined,White,washington
545,-114.6141315,34.8480597,7/17/2015,shot,50,M,Needles,california,TRUE,attack,Armed/Undetermined,White,california
546,-97.4974838,25.9017472,7/17/2015,shot,24,M,Brownsville,texas,FALSE,other,Armed/Undetermined,Hispanic,texas
547,-105.084423,40.5852602,7/18/2015,shot,22,M,Fort Collins,colorado,TRUE,attack,Armed/Undetermined,White,colorado
548,-112.0740373,33.4483771,7/18/2015,shot,46,M,Phoenix,arizona,FALSE,attack,Armed/Undetermined,White,arizona
549,-101.0523773,39.3958369,7/18/2015,shot,65,M,Colby,kansas,FALSE,attack,Armed/Undetermined,White,kansas
550,-94.3840777,29.8202205,7/20/2015,shot,35,M,Winnie,texas,FALSE,attack,Armed/Undetermined,White,texas
551,-80.1319893,26.1723065,7/21/2015,shot,24,M,Oakland Park,florida,FALSE,other,Armed/Undetermined,White,florida
552,-81.8853924,31.6074365,7/21/2015,shot,35,M,Jesup,georgia,FALSE,attack,Armed/Undetermined,White,georgia
553,-89.6384532,42.6011194,7/22/2015,shot,25,M,Monroe,wisconsin,FALSE,attack,Armed/Undetermined,Hispanic,wisconsin
554,-97.5164276,35.4675602,7/22/2015,shot and Tasered,26,M,Oklahoma City,oklahoma,FALSE,other,Armed/Undetermined,Black,oklahoma
555,-75.1652215,39.9525839,7/22/2015,shot,27,M,Philadelphia,pennsylvania,FALSE,attack,Armed/Undetermined,Black,pennsylvania
556,-84.1916069,39.7589478,7/23/2015,shot,34,M,Dayton,ohio,FALSE,attack,Armed/Undetermined,Black,ohio
557,-78.8866943,33.6890603,7/23/2015,shot,32,M,Myrtle Beach,south carolina,FALSE,attack,Armed/Undetermined,White,south carolina
558,-105.3822069,42.7596897,7/23/2015,shot,47,M,Douglas,wyoming,FALSE,attack,Armed/Undetermined,White,wyoming
559,-121.0218887,39.0010079,7/23/2015,shot,44,F,Meadow Vista,california,TRUE,attack,Armed/Undetermined,White,california
560,-118.3870991,34.1395597,7/24/2015,shot,44,M,Studio City,california,FALSE,attack,Armed/Undetermined,White,california
561,-80.4331116,36.3293051,7/24/2015,shot and Tasered,30,M,Pinnacle,north carolina,FALSE,other,Armed/Undetermined,White,north carolina
562,-90.0715323,29.9510658,7/25/2015,shot,60,M,New Orleans,louisiana,TRUE,attack,Armed/Undetermined,White,louisiana
563,-84.2963123,33.7748275,7/25/2015,shot,50,M,Decatur,georgia,TRUE,attack,Armed/Undetermined,White,georgia
564,-115.1398296,36.1699412,7/25/2015,shot,36,M,Las Vegas,nevada,FALSE,attack,Armed/Undetermined,Black,nevada
565,-82.2798227,29.504692,7/25/2015,shot,59,M,Micanopy,florida,FALSE,attack,Armed/Undetermined,Black,florida
566,-93.7501789,32.5251516,7/26/2015,shot,33,M,Shreveport,louisiana,FALSE,attack,Armed/Undetermined,Black,louisiana
567,-82.9532036,34.6856555,7/26/2015,shot,19,M,Seneca,south carolina,FALSE,other,Armed/Undetermined,White,south carolina
568,-81.1831513,34.0859829,7/27/2015,shot,56,M,Irmo,south carolina,FALSE,attack,Armed/Undetermined,White,south carolina
569,-90.7195348,29.5957696,7/27/2015,shot,45,M,Houma,louisiana,FALSE,attack,Armed/Undetermined,White,louisiana
570,-105.2705456,40.0149856,7/27/2015,shot and Tasered,22,M,Boulder,colorado,FALSE,other,Armed/Undetermined,White,colorado
571,-106.7636538,32.3199396,7/29/2015,shot,34,M,Las Cruces,new mexico,FALSE,undetermined,Armed/Undetermined,Hispanic,new mexico
572,-111.8338359,41.7369803,7/29/2015,shot,53,M,Logan,utah,TRUE,attack,Armed/Undetermined,White,utah
573,-119.7412875,38.8882398,7/30/2015,shot,48,M,Gardnerville Ranchos,nevada,FALSE,attack,Armed/Undetermined,White,nevada
574,-122.2719529,41.2082089,7/30/2015,shot,25,M,Dunsmuir,california,FALSE,attack,Armed/Undetermined,White,california
575,-97.3307658,32.7554883,7/30/2015,shot,30,M,Fort Worth,texas,FALSE,attack,Armed/Undetermined,Hispanic,texas
576,-118.032844,33.9791793,7/30/2015,shot and Tasered,47,M,Whittier,california,FALSE,attack,Armed/Undetermined,Hispanic,california
577,-106.6055534,35.0853336,7/31/2015,shot,33,M,Albuquerque,new mexico,FALSE,attack,Armed/Undetermined,Hispanic,new mexico
578,-104.5230242,33.3942655,7/31/2015,shot,34,M,Roswell,new mexico,FALSE,attack,Armed/Undetermined,White,new mexico
579,-110.926479,32.2217429,8/1/2015,shot,29,M,Tucson,arizona,FALSE,attack,Armed/Undetermined,Hispanic,arizona
580,-95.3698028,29.7604267,8/2/2015,shot,63,M,Houston,texas,TRUE,other,Armed/Undetermined,White,texas
